age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,passed_days,previous,pre_outcome,emp_rate,cpi,cci,r3m,employed,y
40,housemaid,divorced,basic.9y,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,
26,blue-collar,single,basic.6y,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,
54,services,married,unknown,no,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,
57,self-employed,married,basic.4y,no,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,
31,admin.,married,university.degree,no,yes,no,telephone,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,
30,self-employed,married,university.degree,no,yes,no,telephone,jul,thu,27,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,
43,technician,married,professional.course,no,no,yes,cellular,may,mon,2,12,1,success,-1.8,92.893,-46.2,1.244,5099.1,
34,admin.,married,university.degree,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,
52,admin.,divorced,university.degree,unknown,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,
40,blue-collar,married,basic.9y,no,no,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,
45,blue-collar,married,basic.9y,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,
28,admin.,married,high.school,no,no,no,cellular,may,fri,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,
32,admin.,single,university.degree,no,no,no,telephone,jun,wed,6,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,
33,admin.,divorced,university.degree,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
57,blue-collar,married,basic.9y,no,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,
32,services,married,high.school,no,no,no,cellular,oct,mon,1,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,
29,technician,married,university.degree,no,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.749,-34.6,0.645,5008.7,
52,blue-collar,married,unknown,unknown,no,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,
30,admin.,divorced,university.degree,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
51,technician,married,basic.9y,unknown,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,
32,technician,single,university.degree,unknown,yes,no,cellular,may,tue,4,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,
37,management,divorced,high.school,no,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,
34,admin.,married,high.school,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,
50,housemaid,married,basic.4y,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,
42,technician,single,university.degree,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
59,blue-collar,married,basic.4y,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,
31,housemaid,married,basic.4y,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,
32,technician,single,university.degree,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,
33,admin.,single,university.degree,no,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,
32,management,single,university.degree,no,yes,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,
26,admin.,married,university.degree,no,no,no,cellular,jul,tue,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,
55,admin.,married,high.school,no,yes,yes,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,
35,admin.,married,university.degree,no,unknown,unknown,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,
69,retired,married,university.degree,no,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.754,5017.5,
46,technician,divorced,professional.course,no,yes,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,
57,admin.,divorced,basic.9y,unknown,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
33,admin.,married,unknown,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,
44,management,married,university.degree,no,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,
54,technician,married,university.degree,no,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,
44,admin.,married,university.degree,unknown,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,
39,admin.,married,university.degree,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,
24,blue-collar,married,basic.9y,no,unknown,unknown,cellular,may,fri,5,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
37,unemployed,married,high.school,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
56,unemployed,divorced,university.degree,unknown,yes,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,
33,technician,single,professional.course,no,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,
47,blue-collar,married,basic.6y,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
41,admin.,married,university.degree,no,no,no,cellular,dec,thu,1,999,0,nonexistent,-3,92.713,-33,0.707,5023.5,
39,self-employed,married,university.degree,no,yes,yes,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,
77,retired,married,high.school,no,yes,no,cellular,apr,thu,7,999,0,nonexistent,-1.8,93.749,-34.6,0.644,5008.7,
44,admin.,divorced,high.school,no,yes,no,cellular,jul,wed,17,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,
35,services,married,professional.course,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,
26,blue-collar,married,unknown,no,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,
36,admin.,single,high.school,no,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,
34,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,
43,technician,single,professional.course,unknown,yes,no,telephone,jul,wed,7,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,
30,admin.,married,university.degree,no,no,no,cellular,aug,tue,3,6,1,success,-2.9,92.201,-31.4,0.883,5076.2,
27,services,single,high.school,no,yes,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,
38,admin.,single,high.school,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,
50,admin.,married,university.degree,no,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,
24,services,married,high.school,no,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,
32,self-employed,married,basic.6y,no,yes,no,cellular,may,mon,3,3,1,success,-1.8,92.893,-46.2,1.354,5099.1,
42,entrepreneur,married,university.degree,unknown,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,
56,services,married,high.school,unknown,no,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,
21,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,
33,admin.,single,university.degree,no,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,
39,admin.,married,high.school,unknown,yes,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,
35,admin.,married,high.school,no,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
52,services,married,basic.9y,unknown,yes,no,cellular,nov,fri,3,999,1,failure,-0.1,93.2,-42,4.021,5195.8,
43,management,married,university.degree,no,unknown,unknown,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,
40,services,married,high.school,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,
39,admin.,married,university.degree,no,yes,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42,4.191,5195.8,
47,management,married,university.degree,no,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,
85,housemaid,married,basic.4y,unknown,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.749,-34.6,0.642,5008.7,
47,admin.,married,university.degree,no,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,
47,entrepreneur,divorced,basic.9y,no,no,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,
50,blue-collar,married,basic.4y,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,
49,entrepreneur,married,university.degree,unknown,yes,yes,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
50,blue-collar,married,basic.9y,unknown,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,
34,blue-collar,married,professional.course,no,yes,yes,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,
37,blue-collar,married,basic.6y,no,no,yes,cellular,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,
43,technician,single,professional.course,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,
50,retired,single,university.degree,no,no,no,cellular,nov,fri,5,999,1,failure,-0.1,93.2,-42,4.021,5195.8,
36,blue-collar,single,high.school,no,no,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,
32,admin.,single,university.degree,no,yes,no,telephone,oct,tue,1,999,2,failure,-3.4,92.431,-26.9,0.728,5017.5,
39,technician,married,professional.course,no,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,
36,admin.,married,high.school,no,no,no,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,
47,technician,divorced,high.school,no,yes,no,cellular,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,
40,blue-collar,married,professional.course,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,
35,admin.,single,high.school,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,
38,admin.,single,university.degree,no,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,
35,unknown,married,basic.9y,no,yes,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
27,unemployed,married,basic.9y,no,no,no,telephone,may,thu,14,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,
23,technician,married,professional.course,no,yes,yes,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,
49,admin.,divorced,high.school,no,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,
35,admin.,single,university.degree,no,no,no,telephone,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
24,student,single,high.school,no,yes,no,cellular,may,wed,1,999,3,failure,-1.8,93.876,-40,0.672,5008.7,
41,technician,married,basic.6y,no,yes,no,telephone,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,
48,technician,married,professional.course,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,
47,admin.,divorced,university.degree,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,
45,admin.,married,unknown,unknown,yes,no,telephone,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,
40,management,divorced,university.degree,unknown,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,
59,technician,married,basic.9y,no,no,no,cellular,oct,fri,1,999,0,nonexistent,-3.4,92.431,-26.9,0.72,5017.5,
33,admin.,single,university.degree,no,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,
32,admin.,married,university.degree,no,no,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
41,admin.,married,high.school,no,no,yes,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,
30,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,
47,blue-collar,married,high.school,no,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,
30,technician,married,professional.course,no,yes,no,cellular,jul,mon,11,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,
51,housemaid,married,basic.4y,no,yes,no,telephone,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,
25,technician,single,university.degree,no,yes,yes,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,
43,admin.,divorced,high.school,no,yes,no,telephone,may,mon,8,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,
35,technician,married,university.degree,no,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,
48,blue-collar,married,professional.course,unknown,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,
34,admin.,single,university.degree,no,yes,yes,telephone,jul,mon,1,999,0,nonexistent,-1.7,94.215,-40.3,0.889,4991.6,
38,admin.,married,university.degree,no,yes,no,cellular,nov,mon,3,999,0,nonexistent,-3.4,92.649,-30.1,0.719,5017.5,
48,blue-collar,married,unknown,no,no,no,telephone,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
32,blue-collar,married,professional.course,unknown,no,no,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,
25,services,single,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,
29,technician,single,basic.9y,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
57,blue-collar,married,basic.4y,unknown,no,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,
34,housemaid,divorced,high.school,no,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,
45,services,married,professional.course,no,yes,no,cellular,aug,thu,11,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,
27,management,single,university.degree,no,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,
44,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,
30,technician,single,professional.course,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,
32,unemployed,divorced,basic.4y,no,no,yes,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,
41,services,single,high.school,no,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,
28,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,
29,technician,single,professional.course,no,no,no,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,
48,admin.,married,basic.6y,no,no,no,telephone,mar,mon,5,999,0,nonexistent,-1.8,92.843,-50,1.811,5099.1,
46,admin.,single,high.school,no,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,
48,admin.,married,university.degree,no,yes,yes,cellular,apr,thu,1,6,2,success,-1.8,93.749,-34.6,0.644,5008.7,
58,retired,married,basic.4y,no,yes,no,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
36,blue-collar,single,high.school,no,no,no,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,
36,admin.,married,high.school,no,yes,no,telephone,nov,wed,1,999,1,failure,-0.1,93.2,-42,4.286,5195.8,
32,technician,married,high.school,no,no,no,cellular,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,
36,housemaid,divorced,basic.9y,unknown,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,
39,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,
41,entrepreneur,single,high.school,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,
48,entrepreneur,married,university.degree,no,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.259,5099.1,
34,admin.,single,university.degree,no,no,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,
44,blue-collar,married,basic.4y,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,
37,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,
31,admin.,married,high.school,no,no,no,cellular,jul,fri,8,999,0,nonexistent,-1.7,94.215,-40.3,0.861,4991.6,
30,admin.,single,university.degree,no,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,
37,admin.,single,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,
25,technician,single,professional.course,no,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,
62,retired,divorced,university.degree,no,yes,no,telephone,oct,wed,3,999,0,nonexistent,-3.4,92.431,-26.9,0.735,5017.5,
36,housemaid,divorced,basic.9y,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
51,blue-collar,married,basic.9y,unknown,no,no,cellular,apr,mon,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,
40,technician,married,professional.course,no,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,
44,blue-collar,married,high.school,no,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,
29,admin.,single,university.degree,no,yes,yes,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,
31,admin.,single,high.school,no,no,no,telephone,nov,fri,3,999,1,failure,-3.4,92.649,-30.1,0.714,5017.5,
56,retired,married,basic.9y,no,yes,yes,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
59,entrepreneur,married,basic.4y,no,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,
49,admin.,married,university.degree,no,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,
30,blue-collar,married,basic.9y,no,no,yes,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,
32,blue-collar,single,high.school,no,yes,yes,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,
45,self-employed,married,basic.4y,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,
31,technician,single,university.degree,no,yes,no,cellular,jul,fri,6,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,
36,technician,married,university.degree,no,yes,yes,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
59,admin.,divorced,university.degree,unknown,unknown,unknown,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,
39,blue-collar,married,basic.6y,no,yes,yes,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,
82,housemaid,divorced,basic.4y,no,no,no,cellular,jul,wed,1,999,0,nonexistent,-1.7,94.215,-40.3,0.881,4991.6,
52,technician,married,professional.course,unknown,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,
31,management,married,university.degree,unknown,no,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,
51,unemployed,married,basic.9y,no,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,
45,admin.,married,basic.9y,unknown,no,no,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,
49,technician,married,professional.course,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,
42,admin.,married,unknown,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,
40,admin.,divorced,university.degree,no,no,no,cellular,jul,mon,10,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,
26,services,single,high.school,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,
34,blue-collar,married,high.school,no,yes,no,cellular,mar,fri,1,999,0,nonexistent,-1.8,93.369,-34.8,0.653,5008.7,
30,technician,married,professional.course,no,no,no,telephone,aug,wed,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,
63,retired,married,unknown,no,yes,yes,cellular,sep,tue,1,999,1,failure,-3.4,92.379,-29.8,0.788,5017.5,
22,blue-collar,single,basic.4y,unknown,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,
39,blue-collar,single,university.degree,no,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,
37,admin.,divorced,high.school,no,no,no,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,
37,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,
36,admin.,married,high.school,no,yes,no,cellular,may,tue,5,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,
45,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,
34,management,married,university.degree,no,yes,no,cellular,oct,fri,1,2,1,success,-3.4,92.431,-26.9,0.739,5017.5,
28,technician,married,basic.9y,no,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,
